"","CVS","FDN","MCD","TMUS","QQQ"
"2007-07-02",0.00246913573472862,0.00578030806241592,0.0122144015844918,-0.000302723961781992,0.00903363483334596
"2007-07-03",0,0.00421452107279685,0.000389275975296366,0.0396609457965775,0.00582973153924082
"2007-07-05",0,-0.00343372771589967,-0.00369655627639853,-0.00436812754804894,0.00724485598747959
"2007-07-06",0.00602071685767069,0.0107197162817874,0.00429605554180923,0.0286633384906407,0.00411017262638724
"2007-07-09",-0.00299227437389971,0.00643939393939408,-0.00563875170134154,0.000284404338038335,0.000613958235490042
"2007-07-10",-0.0141882939051409,-0.015054572826496,-0.0156433127814493,0.0122228537205393,-0.00838615275897237
"2007-07-11",0.0013838637867738,0.00726025983951084,0.00754868891537552,0.0157258492596763,0.00680695132013209
"2007-07-12",0.00939745715865126,0.0110014790970607,0.0183359814996849,0.0273708060475977,0.0153657034344252
"2007-07-13",-0.00438113362541093,0.00637898686679184,0.00503384298029652,0.00134550592034466,0.00686039130628746
"2007-07-16",-0.00467552242366542,-0.00410145413870244,0.00366014255442115,0.0309057116609972,-0.00100208412817304
"2007-07-17",-0.0033158055627468,0.00486712859854466,0.00115166990985283,0.0513556171616838,0.00762290903201235
"2007-07-18",0.000831660659827982,-0.0108048062593145,0.000766890337423387,-0.0250434527625364,-0.00119454509257411
"2007-07-19",-0.0113573136486046,-0.00414305100350476,0.00900377377387396,0.00584942784650844,0.00298987454613808
"2007-07-20",-0.000840543593178644,-0.0136157710432765,-0.0110119237141417,-0.00455120112645258,-0.00536567965023849
"2007-07-23",0.0109365956253507,-0.00690184049079756,0.00787099251295831,-0.00914403122032081,0.000399620387604882
"2007-07-24",-0.00360613047451119,-0.0200772586872586,-0.0180952571428572,-0.0322993731978739,-0.0147792690233672
"2007-07-25",0.0144766433450247,0.021276635984107,-0.0114451990581027,-0.0558940529801324,0.00141901474076578
"2007-07-26",-0.023600357398473,-0.0277777391975309,-0.0286499024460343,-0.00533104665167017,-0.00850206443311485
"2007-07-27",-0.0123665816544922,-0.0166666660052911,-0.0149495353535353,-0.00705218597878177,-0.0202122907309106
"2007-07-30",-0.000569151979771032,-0.000807142824570395,-0.00758816684118813,0.0593749983132101,0.0116690347293589
"2007-07-31",0.00199316634376889,-0.0226170840064621,-0.0107460221274236,-0.0179673366058638,-0.0210092692277914
"2007-08-01",0.00994606450542945,-0.00826450379072297,0.00835598513382041,0.00628070743530063,0.00778462040363181
"2007-08-02",0.0351716366018111,0.0124999583333334,0.0149161383882328,0.0588874379465716,0.00918576162063633
"2007-08-03",-0.00978529465111988,-0.0251027993869465,-0.0095938350849627,-0.201435171688427,-0.0190318990484072
"2007-08-06",0.023606944825693,-0.00168851829090255,0.0193734336356142,-0.0182926829268293,0.0115985454069401
"2007-08-07",0.0219898090107318,0.0207187737843553,0.00545897706144305,0.0460934946060805,0.00708776303757008
"2007-08-08",0.0152190497187341,0.0169842591957026,0.0112608284737583,-0.00749999999999995,0.0109707925694309
"2007-08-09",-0.025846472624618,-0.0211811821255065,-0.00715850055361889,-0.118702770780857,-0.0231367936117937
"2007-08-10",0.00822502011740567,0.00540986244653086,-0.0104145804125777,-0.0175062522329403,-0.00901278576845088
"2007-08-13",-0.00184210526315787,0.0020694950331126,-0.0141671928759359,0.0483636363636364,0.00676816850186479
"2007-08-14",-0.015291378855787,-0.0223047923298137,-0.0145760421797587,-0.0378078390565383,-0.0170167444124684
"2007-08-15",-0.0174028657243837,-0.0160540346430081,-0.00916664583333338,-0.0702955659697188,-0.019021136588563
"2007-08-16",-0.00544961838011937,-0.0115930007903392,0.0107232756366007,-0.0635905946649634,-0.00980394292793274
"2007-08-17",0.00876712328767115,0.0208514335360557,-0.0104014978156854,0.0840580141626917,0.0189218917728957
"2007-08-20",-0.00624660510592057,-0.000425531914893695,0.0151356106789993,-0.0183345871211881,0.00475055053442985
"2007-08-21",0.00191309100847215,0.0148999574286932,0.00372747973229504,-0.0042801943859847,0.0105308620359095
"2007-08-22",0.00927441352973268,0.0109060402684564,0.0183618729448756,-0.00195384915982799,0.0136112292641428
"2007-08-23",-0.00486486486486482,-0.00414937759336109,0.00992700547149505,-0.000391562239954513,-0.00272767519932859
"2007-08-24",-0.000543210211841449,0.0104166666666667,0.00541626902372183,0.110458282208024,0.0140964025688282
"2007-08-27",-0.00326084247991421,-0.00989690721649483,-0.012968835055244,0.0818341960875804,-0.00663900401163897
"2007-08-28",-0.00299890948745907,-0.0216576426488965,-0.0167778852480719,-0.024127795891751,-0.0238095024267022
"2007-08-29",0.0216024336888159,0.0170284802043423,0.0113075660219482,-0.0544604568249172,0.0286692328340081
"2007-08-30",-0.00321196458212081,0.00209300971506954,-0.00731849984384025,-0.0484098426999945,0.00519966700500563
"2007-08-31",0.0155745963708596,0.0137844188059977,0.00860122840052302,0.013368009406461,0.0111731218219275
"2007-09-04",0.0121628503437334,0.0214256695508859,0.00832487309644669,0.0498350476425413,0.0165746064369676
"2007-09-05",-0.00783696467703665,-0.00121020567929786,-0.00845747080144987,0.00837696349698014,-0.0100644122383253
"2007-09-06",-0.00157983149025798,0.00484648626817452,0.0105604382388125,-0.0276912258167398,-0.00081335908906055
"2007-09-07",-0.0192510294963623,-0.0180867772542918,-0.0104500808058715,-0.0309718939124244,-0.0185184985453501
"2007-09-10",-0.00161328318400866,-0.00941461318051573,0.018480909078761,-0.01726669759858,-0.000621998755960917
"2007-09-11",0.00754104477400896,0.0173553711836623,0.0321036078921793,-0.00373833644859811,0.0151452071546638
"2007-09-12",-0.0026730553327986,0.000406092591141771,-0.0108191078369053,-0.0236397377793572,0.000204353157571946
"2007-09-13",0.0120610288914225,0.00690215212757406,0.0605468347549447,-0.0472713096219963,0.00490398457098462
"2007-09-14",0.00185391958972025,0.0112903633584824,0.0211786744231801,0.0125050216819274,0.000813359089060661
"2007-09-17",-0.011366639631687,-0.0055820972886762,-0.014607790539084,0.00358565729909044,-0.00832994700670575
"2007-09-18",0.0160427264148275,0.0220528860443912,0.00695463043474809,0.0107184793426265,0.0251997536324573
"2007-09-19",0.00342107894736832,0.00941545704197733,0.00708833151581234,0.00746270649892788,0.00259786165871589
"2007-09-20",-0.00839234176783787,-0.00582977069568602,-0.0097455513445226,0.0307992598596347,-0.00279049243733287
"2007-09-21",0.000528987026474859,0.0105551211884285,-0.00127574268773001,0.00226927000247223,0.00659608248243226
"2007-09-24",0.00793018726248018,-0.00657640232108325,0.00291970808247655,0.00792449056603783,0.00456709681161449
"2007-09-25",0.01966955101837,0.00973520249221194,-0.0147379369493803,0.017596462658048,0.0094880411148448
"2007-09-26",0.00797319938340535,0.0019282684149633,0.012003637599127,-0.00699045241003582,0.00489524182494616
"2007-09-27",0.0104618272636343,0.00153964588144717,-0.00437952562736366,0.020007428677288,0.00506628994544034
"2007-09-28",0.000757651553416672,0.00115292083013063,-0.00164956008706807,-0.00908100237775145,-0.00329588975200124
"2007-10-01",-0.0625788275907436,0.0161228413098979,0.0282723879516726,-0.00146629396139497,0.0114763664656683
"2007-10-02",0.0352623668768579,-0.000377786187298335,-0.00107118375544313,0.0223935572687226,0.000192269230769204
"2007-10-03",-0.00442012491992017,0.00188968261109923,0.00285969610617154,-0.006463213528488,-0.00692166917599191
"2007-10-04",0.00966307104562358,0,-0.00124754943419092,-0.00252979761474525,0.00232329129435471
"2007-10-05",0.00724260217278849,0.0143341757827233,0.00588861516972505,-0.101811574242544,0.0202820166119373
"2007-10-08",0.00590649732682325,0.00706586117760732,0.00886996645148064,-0.0237999183622462,0.00624767133661486
"2007-10-09",-0.00255292328582701,0.0151403249630724,0.00896785667254885,0.0417354528208491,0.00432735637526416
"2007-10-10",-0.00563097005374968,0.00654783557657335,-0.00609972105089374,-0.0158667003517136,0.00243531280563292
"2007-10-11",0.0198198465801722,-0.0195157571376943,-0.0136769948040855,0.00483679977502605,-0.0158848445481161
"2007-10-12",0.00706721370689589,0.0320678596412776,0.0136888888888889,-0.00320898509408363,0.0165210596278009
"2007-10-15",0.00125310770661113,-0.018928607142857,-0.0145563135741845,-0.0334004017424467,-0.0076592566347703
"2007-10-16",-0.00450565695855665,-0.014925373677662,0.0110340276033818,-0.050791068884449,-0.00470632538980276
"2007-10-17",-0.00100578325370904,0.0166297493211289,0.00264034496320464,-0.0131578514542917,0.0128617365776762
"2007-10-18",0.0103196325195067,-0.00508902217375506,-0.00298451550183498,-0.0177777555555555,0.00429505143408115
"2007-10-19",-0.0249128058025113,-0.0171721221347416,-0.00651528426632708,-0.00814481882025286,-0.0249163262349632
"2007-10-22",0.0148186513750295,0.0111524535315985,-0.00708964931193368,-0.0602189552919709,0.0120137492756245
"2007-10-23",0.0098187308706259,0.0213235286278113,0.0169582470546235,-0.046601989160146,0.0209157716223856
"2007-10-24",0.00523557703227184,-0.0233981993017206,0.003159575159565,-0.000509190440661555,-0.00756736803248426
"2007-10-25",0.0163690476190474,0.00110582385203917,0.0160979521925475,0.0117168370716678,-0.0133903849730334
"2007-10-26",0.0107368960468521,0.0228277245949926,0.00688825555364225,0.0775427472924786,0.0165881435737634
"2007-10-29",0.00989869675995636,0.00467958946437763,0.0121429619951605,0.0205607715084293,0.0040793992212127
"2007-10-30",-0.0148219691694014,-0.00573271228950201,0,-0.0109889880952381,0.00203132033125319
"2007-10-31",0.0109197042203275,0.00684688288288293,0.00963163230821218,0.0416666425540129,0.0141909514998506
"2007-11-01",-0.0151224435909746,-0.0211167136321863,-0.0125523012552301,-0.104888911111111,-0.0187170455881709
"2007-11-02",0.0175481603107035,0.000365667276051251,0.000338983050847563,0.0854022364796982,0.00777774074074067
"2007-11-05",-0.00958088622754494,-0.00219305547540005,0.0110131819722128,-0.0100640894312881,-0.00643142250758622
"2007-11-06",0.0113664334397308,0.00366304042721755,0.00117318589486115,0.0175601205536071,0.0112816719067874
"2007-11-07",-0.0043041846006695,-0.0270072992700729,-0.0227653323479968,-0.0245232056193639,-0.0243233723482078
"2007-11-08",0.0124880166303556,-0.0255063765941486,0.0169578277328224,-0.0316573796940732,-0.0303654744279466
"2007-11-09",-0.0142314753320683,-0.0150115473441109,-0.0178541016987385,-0.225961477209686,-0.0334428764739996
"2007-11-12",-0.00312803168604348,-0.0386869871043376,0.00394443484917795,-0.0304348437753154,-0.0254000000000001
"2007-11-13",0.0197924209510016,0.0369918699186993,-0.0245986159105122,0.0538117570087047,0.0412477324030371
"2007-11-14",-0.0106509112426035,-0.0105840846726775,-0.00700520164641683,0.102127531785561,-0.0128104449030174
"2007-11-15",0.00526318194409536,-0.0158478605388273,0.00846559067961916,0.0126862389788329,-0.00539029746456388
"2007-11-16",0.00452163255592586,0.0181159822866346,0.0166142182581321,0.0157951520752952,0.00923321959052581
"2007-11-19",-0.00781800539725208,-0.0193753254497697,0.00808527424590966,-0.056300215986601,-0.0115353622023738
"2007-11-20",-0.0090735671185872,-0.00524189537265696,-0.00204774751016212,-0.0909091167355365,0.00402416490897051
"2007-11-21",-0.0163855421686747,-0.00891767328739368,-0.0196648084815321,-0.0475,-0.0118236668607749
"2007-11-23",0.0274375061244487,0.0237218804203729,0.0068027034082434,0.0203412073490814,0.0107483064135407
"2007-11-26",-0.0214591802923029,-0.0195765074080499,-0.015592532647392,-0.00707398713826368,-0.0172552166934191
"2007-11-27",0.00292395217046892,0.0220048483290607,0.0112636219640971,-0.022020661334866,0.0200081461821153
"2007-11-28",0.0082604470359573,0.0334928229665072,0.00887577460626132,0.074834368382968,0.0304243600965644
"2007-11-29",-0.0346987710843374,-0.00617283950617287,0.00655506285052487,0.0240296680230949,0.00427352369852385
"2007-11-30",0.000748851703723297,0.0081521350931677,0.00205660675429686,0.0288808346040414,-0.0075435201635683
"2007-12-03",-0.00448989773010744,-0.0130920297686573,0.0232598080509696,-0.054385992561813,-0.00838043250086862
"2007-12-04",-0.0212978952643447,-0.00741310992637978,0.00334275435925946,0.051948051948052,-0.00412741737170952
"2007-12-05",0.00281610335852278,0.0161163122595791,-0.00866235230155499,0.0176366549088771,0.0179594244310015
"2007-12-06",0.0173602255481351,0.0158607350096711,0.0129390190871792,-0.0294627680376305,0.014346606655812
"2007-12-07",0.00476795506990979,-0.00380807311500386,-0.00199069346368108,0.0482143778699036,0.000191169724770734
"2007-12-10",-0.000749325655611033,-0.00305810397553519,0.0289229055851064,0.00227137983329406,0.00401297519537636
"2007-12-11",-0.00349910039985513,-0.0256901840490796,0.0198707424920601,-0.0237960346684428,-0.0232204220932541
"2007-12-12",-0.00225733639973258,-0.00314836678473052,-0.0232852998053968,-0.0104469242729811,0.00896334762275908
"2007-12-13",-0.00301656618945612,0.000394788787998479,-0.00243272786247151,0.00703818223097863,-0.00540747403258923
"2007-12-14",-0.011598562783661,-0.0157852801894239,-0.00569009935588038,0.0495049796156084,-0.0102912427184465
"2007-12-17",-0.00178571424016039,-0.0336808727473586,-0.0228908109875735,-0.0105438676319681,-0.0243280552417491
"2007-12-18",0.000255507276884614,0.0116182157676348,0.00117141904857498,-0.0224340717891195,0.0032173537100344
"2007-12-19",0.00894233543541967,0.00574245306572818,-0.0163798089125921,0.0510613295736855,-0.000200400885957186
"2007-12-20",-0.0164599130686293,0.0203915171288744,-0.00101949026404391,0.0993449808773192,0.0204490974248377
"2007-12-21",0.0208548403707518,0.0159872102318146,0.0210919880746387,0.0183714254809193,0.0186639678324569
"2007-12-24",0.0070617398707824,0.00629425649095183,0.00466436789379254,-0.0229156021452951,0.00752177463921977
"2007-12-26",-0.00325572251440021,0.00625488663017992,-0.00712982909749915,0,0.00497699062109547
"2007-12-27",-0.00351756290245142,-0.015151515151515,-0.0115230792998817,-0.0164671648469479,-0.012000019047619
"2007-12-28",0.0085728693898135,0.000394516765285902,0.00523738816079389,-0.0106544399114379,-0.00096392907198628
"2007-12-31",-0.00624999999999998,-0.00906947913763878,-0.00991596638655468,-0.00256405128205128,-0.0115785218062524
"2008-01-02",-0.0100629433962264,-0.0107440513626762,-0.0137498217620098,-0.0411311804045665,-0.0158141543183493
"2008-01-03",-0.0655653908800706,-0.000804545422182446,-0.00292595535029105,-0.00804286884833427,0.00416582027375534
"2008-01-04",0.013598041881969,-0.0394524557165862,-0.0151907647160366,-0.0670270270270269,-0.0438561249280151
"2008-01-07",0.0249530721760127,-0.0113160514955553,0.0171779144115323,-0.0457705967555041,-0.00475214856396078
"2008-01-08",-0.0175393189125834,-0.0254345061466724,-0.0163707912522969,0.0643595040789162,-0.0259497623396207
"2008-01-09",-0.0090594193727529,0.000869943453675637,0.00683249800867225,-0.0114090413174832,0.0213128738837542
"2008-01-10",0.0118311914985532,0.0165145154280746,0.0121802155528064,0.013271754183497,0.00146085148000208
"2008-01-11",-0.022854131733879,-0.0252244559736835,-0.0661852867864977,-0.01936218733947,-0.0195874757413013
"2008-01-14",-0.0119662224639653,0.0210527202216104,0.0117820139911635,0.0458769177083891,0.0174282681706326
"2008-01-15",-0.00853294750713196,-0.0262027909706704,-0.0218340797276944,0.0105497501388117,-0.0275746820049025
"2008-01-16",0.0299832870627428,0.00132337891486545,-0.0251115708746865,0.00988999945659352,-0.0107411387914316
"2008-01-17",-0.00350396245304374,-0.0185022018280969,-0.0082045411181072,-0.00870508752475996,-0.0138979156112469
"2008-01-18",-0.0013525290410461,-0.00493720803692943,0.00808006925740679,-0.0488473943152414,-0.00132133891213382
"2008-01-22",0.00975084018151895,-0.0166892647722148,0.000954179352893991,-0.0438546162723599,-0.0257992955148532
"2008-01-23",-0.00509653983628044,0.00412844055635042,0.0106767776801378,-0.0120699158741678,-0.00384794024445445
"2008-01-24",-0.0242653275815584,0.0251257206544413,0.0186757599953125,0.00794129456681159,0.02044994412406
"2008-01-25",-0.0174080690082362,-0.00935833291629529,0.00185181481481478,0.0151515151515151,-0.0204853707414829
"2008-01-28",-0.00196847576016668,-0.00134948268106161,-0.0560073588172776,-0.0125372537313433,0.00772902897344729
"2008-01-29",0.0231050705491649,0.00495486464167283,-0.00626590953593109,0.00120909908046563,0.0018046017683464
"2008-01-30",-0.00798680782189998,-0.00672339788092335,0.00512311330049275,0.0320048620774416,-0.00090072055843271
"2008-01-31",0.0802332037756799,-0.000451263537906255,0.0503823583760972,0.0637800175541252,0.0171287360182271
"2008-02-01",0.0254433821639681,0.0717832957110609,0.0119447363962399,0.018151787179544,0.0101927540396023
"2008-02-04",-0.0162907761257757,-0.0067396798652064,-0.00627074868552668,0.0113451917882226,-0.014038144329897
"2008-02-05",-0.0318471337579618,-0.025445292620865,-0.000742409043385073,-0.0619658136208818,-0.0284761506456919
"2008-02-06",0.00921047368421046,-0.0217580504786771,-0.00204309063893027,-0.0279043288127655,-0.0196930853992712
"2008-02-07",0.021121304882467,0.0155693950177935,0.0135864321608041,0.000585852389743513,0.00700770831563391
"2008-02-08",0.0102145301327887,0.00744634253175658,0.0216672791345442,-0.0210773126463699,0.0113662024735282
"2008-02-11",0.0154195395495567,0.0156522173913043,0.00611072980069594,-0.0239234456914905,0.0107798628798101
"2008-02-12",0.00472997285187815,-0.00470894671622657,0.00696675598428009,0.0147058828034889,-0.00567279328341275
"2008-02-13",0.00891972227651849,0.0275268387096774,0.00478978188379964,0.00120775969830178,0.0219077818347786
"2008-02-14",-0.0221021851153688,-0.0108832151897535,-0.0187146366298488,-0.0591073281061519,-0.0180883880770072
"2008-02-15",-0.00251127574083365,-0.000846297115797645,-0.00503783717028294,0.0326923066444775,-0.00341143954033574
"2008-02-19",0.00881165637432879,-0.0144007194239425,0.00669075961466103,-0.0353817804040417,-0.00182560474669113
"2008-02-20",0.0109807337159971,0,0.00952044223173854,-0.0128700128700128,0.00457240491209854
"2008-02-21",-0.0066649225704728,-0.010313665663945,-0.0172598039633487,-0.00782265319426334,-0.00955846630765733
"2008-02-22",-0.00198812117355263,0.00868428099503782,0.00832878870179266,-0.0256242107219379,0.00367647058823528
"2008-02-25",0.00248999003984074,0.00258291003013333,0.0064643563739335,0.0107889413351314,0.00503667582417577
"2008-02-26",-0.00422250393554413,0.00386423341072417,0.00713652109074969,0.0140093395597065,0.00387239162312558
"2008-02-27",0.00972811174856547,-0.00299401210410666,-0.0198405488070762,-0.013157894736842,0.00499208078057634
"2008-02-28",0.0111166007905139,-0.015443930306475,-0.0128321520754689,0.0599999666666666,-0.0038383832955885
"2008-02-29",-0.0134375519179086,-0.0239651841409506,-0.0093372026608789,0.00314468563348069,-0.0265185409455698
"2008-03-03",-0.00718179774190686,-0.0116071875,-0.0175568468387203,-0.0319749529780563,-0.006519278078713
"2008-03-04",0.0207033674232975,-0.00135492327709674,0.00884125282167059,0.010362759402939,0.00562460771617568
"2008-03-05",-0.0156402500312929,0.013116191175206,0.00578030942046781,0.0673076260478325,0.00489394080633887
"2008-03-06",-0.0268122648165904,-0.021875,-0.0166851690152979,-0.0264264572500438,-0.0220315635907135
"2008-03-07",-0.0073979845051535,-0.00273847558192597,-0.0145173639796876,-0.000616779803626066,-0.00237130672854191
"2008-03-10",-0.00642508352608584,-0.022883295194508,0.0292710732733881,-0.0308642573540583,-0.0192536724506773
"2008-03-11",0.027935902741852,0.0341920374707259,0.0083643310104895,0.0414013057324842,0.0380514802739447
"2008-03-12",-0.00931059339151508,-0.00362318840579701,-0.0101382304147465,-0.0195718648448971,-0.00280184437068198
"2008-03-13",0.0144780293238005,0.00545459090909084,0.0221601113191787,-0.0162195877660765,0.00772657475360727
"2008-03-14",-0.0332999006835228,-0.0171790679394634,-0.00200400805254175,-0.0361446088730308,-0.0183550413950966
"2008-03-17",-0.028231053399869,-0.0271389144434223,-0.0091274189325925,-0.0460526315789473,-0.018224852071006
"2008-03-18",0.0461087420042643,0.0515366430260047,0.0105010871499833,0.0441379655172414,0.0445998553519769
"2008-03-19",-0.0028025732484076,-0.0283272931654676,-0.0216954976005651,-0.00924706046079715,-0.0246942984216801
"2008-03-20",0.0181399851338779,0.028227578517928,0.0141632128214686,0.0400000333333332,0.0196403700728998
"2008-03-24",0.0268506914354174,0.0373537370546235,0.0248070938922123,0.035897402695596,0.0345788349965188
"2008-03-25",0.00562082138909203,-0.002602993605336,0.00771025641025647,0.0990099009900991,0.00560789566586384
"2008-03-26",0.00243008493656927,-0.00782953458025215,-0.0106762097744447,-0.0230855574324325,-0.00289986603168124
"2008-03-27",-0.00872729696969687,-0.0192896983467646,-0.00269778786682684,-0.0178674058251468,-0.0221476952539664
"2008-03-28",-0.00097825876689317,-0.00849356242764576,0.000541009909089007,-0.0228874106286731,-0.00503310466788176
"2008-03-31",-0.00832313382243,0.0036068530207396,0.00522710886806066,0.0210210516823139,0.00528854884853769
"2008-04-01",0.016292274317071,0.039982030548068,0.0204410973641742,0.02,0.0427721627911217
"2008-04-02",-0.0289044949674275,0.00215987041036714,-0.00439290107186785,0.0449827566320644,-0.00219341960956365
"2008-04-03",-0.00300147573786891,-0.00215521542434427,-0.00741260148252731,0.0568431811896699,0.00219824127508295
"2008-04-04",0.0110385847707331,0.00475161987041051,-0.00924610564558648,-0.0287205751624171,0.00592237332748402
"2008-04-07",0.0171216629558724,-0.00429922613929501,-0.00125626343761198,0.0155913436668993,-0.00218061486740906
"2008-04-08",-0.00268360562656222,-0.00259067357512943,0.00395322537454712,0.0587612773626596,-0.00764855802659792
"2008-04-09",-0.00709395775210464,-0.0147186147186147,-0.00232677648696578,-0.030000025,-0.0112309623430962
"2008-04-10",0.0118255728011825,0.00615114235500869,0.0019733763195775,-0.0252577068365388,0.0142538746434799
"2008-04-11",-0.0224007304601899,-0.0253275109170304,-0.00805722499757289,-0.0290851136964568,-0.0276680274996042
"2008-04-14",-0.00821922748596626,-0.00358422939068104,0.00252705767050321,0.01470580025311,-0.00451664418510933
"2008-04-15",-0.00075336514314428,0.000899280575539674,0.00756208124663171,0.0171767051624641,0.00136109340466906
"2008-04-16",0.00904752427626243,0.0224618149146452,0.0218013048928039,0.0100263055395089,0.0278658819181214
"2008-04-17",0.00672468210586885,0.0544815465729349,0.00262332983560687,-0.00731449862368061,-0.00220407763288677
"2008-04-18",0.00395853557439563,-0.0124999583333333,0.0169195354292853,0.0247368157894736,0.0318091230395405
"2008-04-21",-0.0113357066862638,-0.000843924015024311,0.00634646666117433,0.000513610696292188,0.00706491130517883
"2008-04-22",-0.00598200413713867,-0.00717905405405395,-0.00545423574072734,0,-0.0148809733231084
